DL/UL;time;frame;subF;slot;1stSym;symbol#;cellId;rnti;ccId;tbSize;mcs;rv;SINR(dB);corrupt;TBler
DL;237.279;237;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;238.279;238;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;239.279;239;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;240.279;240;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;241.279;241;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;242.279;242;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;243.279;243;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;244.279;244;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;245.279;245;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;246.279;246;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;247.279;247;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;248.279;248;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;249.279;249;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;250.279;250;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;251.279;251;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;252.279;252;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;253.279;253;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;254.279;254;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;255.279;255;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;256.279;256;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;257.279;257;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;258.279;258;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;259.279;259;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;260.279;260;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;261.279;261;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;262.279;262;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;263.279;263;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;264.279;264;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;265.279;265;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;266.279;266;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;267.279;267;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;268.279;268;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;269.279;269;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;270.279;270;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;271.279;271;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;272.279;272;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;273.279;273;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;274.279;274;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;275.279;275;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;276.279;276;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;277.279;277;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;278.279;278;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;279.279;279;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;280.279;280;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;281.279;281;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;282.279;282;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;283.279;283;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;284.279;284;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;285.279;285;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;286.279;286;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;287.279;287;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;288.279;288;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;289.279;289;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;290.279;290;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;291.279;291;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;292.279;292;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;293.279;293;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;294.279;294;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;295.279;295;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;296.279;296;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;297.279;297;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;298.279;298;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;299.279;299;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;300.279;300;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;301.279;301;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;302.279;302;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;303.279;303;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;304.279;304;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;305.279;305;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;306.279;306;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;307.279;307;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;308.279;308;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;309.279;309;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;310.279;310;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;311.279;311;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;312.279;312;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;313.279;313;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;314.279;314;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;315.279;315;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;316.279;316;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;317.279;317;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;318.279;318;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;319.279;319;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;320.279;320;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;321.279;321;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;322.279;322;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;323.279;323;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;324.279;324;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;325.279;325;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;326.279;326;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;327.279;327;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;328.279;328;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;329.279;329;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;330.279;330;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;331.279;331;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;332.279;332;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;333.279;333;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;334.279;334;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;335.279;335;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;336.279;336;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;337.279;337;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;338.279;338;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;339.279;339;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;340.279;340;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;341.279;341;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;342.279;342;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;343.279;343;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;344.279;344;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;345.279;345;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;346.279;346;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;347.279;347;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;348.279;348;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;349.279;349;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
