DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	1.48079	148	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.48279	148	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.49079	149	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.49279	149	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.50079	150	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.50279	150	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.51079	151	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.51279	151	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.52079	152	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.52279	152	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.53079	153	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.53279	153	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.54079	154	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.54279	154	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.55079	155	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.55279	155	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.56079	156	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.56279	156	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.57079	157	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.57279	157	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.58079	158	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.58279	158	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.59079	159	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.59279	159	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.60079	160	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.60279	160	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.61079	161	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.61279	161	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.62079	162	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.62279	162	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.63079	163	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.63279	163	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.64079	164	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.64279	164	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.65079	165	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.65279	165	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.66079	166	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
